x,y,yaw
8.196742482458173,0.9970095362704876,-0.04477605312856158
8.330508120242209,0.9922982525713915,-0.025669367336868656
8.464617275074676,0.9901954211917061,-0.0056942921623006635
8.598634289581675,0.9908393717305399,0.015327447288399377
8.7321235063893,0.9943684337870013,0.03758997333584914
8.86464926812365,1.0009209369601992,0.061307836271737665
8.995775917410814,1.0106352108492413,0.08672102081069763
9.125067796876895,1.0236495850532366,0.11410046967178657
9.252089249147993,1.0401023891712937,0.1437541602934412
9.376404616850198,1.0601319528025204,0.1760336725868192
9.49757824260961,1.0838766055460256,0.21134101208835704
9.615174469052322,1.1114746770009178,0.2501351539096027
9.728757638804435,1.1430644967663053,0.2929372751801328
9.837892094492041,1.1787843944412963,0.3403328485392143
9.94214217874124,1.2187726996249992,0.392967565525004
10.041072234178129,1.2631677419165235,0.45153237575974775
10.134246603428803,1.3121078509149764,0.5167308747420392
10.22122962911936,1.3657313562194668,0.5892204282892791
10.301585653875891,1.4241765874291032,0.6695182957492046
10.374879020324498,1.487581874142994,0.7578684755165396
10.440674071091276,1.556085545960248,0.8540778540265364
10.498535148802326,1.629825932479973,0.9573534238520778
10.548026596083735,1.7089413633012778,1.06619979253956
10.588740536773148,1.7935450132569601,1.1777024071633766
10.620527856367465,1.8835157589362277,1.2835770878838997
10.643584916028402,1.9784196626508481,1.380109966901453
10.65822339371244,2.0777183720070074,1.46750333445447
10.664755788953713,2.180872790705471,1.5464320223162615
10.66349460128635,2.2873438224470024,1.6177997358696194
10.654752330244477,2.396592370932367,1.6825853646692026
10.63884147536223,2.508079339862331,1.7417508487174103
10.61607453617374,2.621265632937659,1.7961940744831766
10.586764012213134,2.7356121538591154,1.8467306940663342
10.551222403014544,2.8505798063274654,1.8940927710186484
10.509762208112102,2.965629494043474,1.9389363209224855
10.462695927039935,3.080222120707906,1.9818530076841194
10.41033605933218,3.1938185900215266,2.023383391780281
10.352995104522961,3.3058798056851018,2.0640304446483
10.290985562146412,3.415866671399395,2.1042728120436056
10.224619931736667,3.523240090865172,2.1445777342711576
10.154210712827851,3.6274609677831973,2.185413747261114
10.0800704049541,3.727990205854236,2.2272633721983213
10.002511507649539,3.824288708779054,2.270635985325635
9.9218465204483,3.915817380258415,2.3160809391954382
9.838387942152,4.002037133225841,2.364200638008468
9.752439951346949,4.0825137497073385,2.414413001240696
9.664269457443575,4.157282757344032,2.4625101013498942
9.574108127209094,4.2268238867066845,2.5069905039287836
9.482181334460616,4.291696185540298,2.5473302642071616
9.38871445301525,4.352458701589877,2.5831115220031493
9.29393285669011,4.409670482600429,2.614016480301046
9.198061919302303,4.463890576316958,2.639814408283161
9.101327014668938,4.515678030484468,2.6603450456327065
9.003953516607123,4.565591892847965,2.6755013891929464
8.906166798933972,4.614191211152453,2.6852141340708213
8.808192235466596,4.662035033142938,2.6894393049065006
8.710255200022102,4.709682406564424,2.6881500130023683
8.612581066417603,4.757692379161917,2.681332859039128
8.515395208470208,4.806623998680422,2.668989235239969
8.418922999997026,4.857036312864944,2.6511415842837227
8.323389814815169,4.909488369460487,2.627844443240001
8.229021026741743,4.9645392162120565,2.5991997367996817
8.136042009593861,5.022747900864658,2.565375206437007
8.044678137188637,5.0846734711632955,2.526624053799199
7.9551547833431755,5.150874974852976,2.4833029328138907
7.867697321874588,5.221911459678703,2.4358845970626732
7.782531126599985,5.29834197338548,2.384961197039954
7.69987945140677,5.380718801166944,2.331339897420366
7.619871813636049,5.469295209712713,2.2800819172738658
7.542421483991392,5.5636346414270905,2.2367686078045423
7.467308183907975,5.66287451808502,2.2009298429718744
7.394302715573535,5.766123809164748,2.1717886723386077
7.3231758811758105,5.8724914841445255,2.1487178478451687
7.253698482902536,5.981086512502597,2.131240835284117
7.18564132294145,6.091017863717216,2.119028241103085
7.118775203480287,6.2013945072666266,2.111894905278908
7.052870926706789,6.311325412629076,2.1098008444433964
6.98769929480869,6.419919549282818,2.112858242668954
6.923031109973728,6.526285886706098,2.121346388348364
6.85863717438964,6.629533394377166,2.1357365528109407
6.794288290244164,6.728771041774268,2.156729015650986
6.729755259725036,6.823107798375654,2.1853043016613314
6.664808885019994,6.911652633659574,2.2227891959170654
6.599219968316774,6.993514517104274,2.270932934102057
6.532759311803114,7.067802418188004,2.331975088660962
6.4651977176667526,7.13362530638901,2.408654391829003
6.396305988095424,7.190092151185542,2.50404322585702
6.325854925276867,7.23631192205585,2.6209941574564497
6.2536153313988185,7.2713935884781815,2.760928539100761
6.179358635378074,7.294447876786254,2.9219061734556964
6.102940603334634,7.304821928515262,3.0909433345814388
6.024467708547491,7.302565670937371,-3.0357117413856263
5.944233239220228,7.28825271347637,-2.897487898609036
