x,y,yaw
4.612752762435415,10.433177552993053,0.2861736823523261
4.710215183290433,10.456973108919032,0.20267572225590255
4.8086870995559226,10.474185219369096,0.136883968635072
4.907925836294519,10.485788620731762,0.0859412415305381
5.00768871856886,10.492758049395546,0.046990360983004326
5.107733071441578,10.496068241748954,0.017174147033174145
5.207820999613545,10.496681994773835,-0.0063227486333211355
5.3078340678845,10.495263697365651,-0.025270153270504934
5.407778847484565,10.49216547574778,-0.04034383128725646
5.507667797950176,10.48772472121241,-0.05216794975074742
5.607511696784316,10.482249625994072,-0.061301323114674795
5.707316343087225,10.475961960343428,-0.06810933827175132
5.8070866192814385,10.469067581554762,-0.07292176612665519
5.906827452438724,10.461771705135757,-0.07606681288118648
6.006546115821976,10.454245822515531,-0.0777904640071941
6.106253339858549,10.446611731948705,-0.07821755091516497
6.205960132340417,10.438987244859433,-0.07746318495429386
6.30567747288317,10.431490046628713,-0.07564220933201574
6.405413980355005,10.42422726216063,-0.07284700110419771
6.505174166077449,10.417287641817405,-0.0691308476864746
6.604962129877723,10.410758095198396,-0.06454312049164035
6.704781971583048,10.404725531902955,-0.05913319093248889
6.804636840514539,10.39927407632266,-0.052948069195114245
6.904525769375165,10.394475790183865,-0.04602453905185415
7.0044466766645295,10.39039947033344,-0.03839661639515644
7.10439748086309,10.387113913562148,-0.030098317069903305
7.204375947839331,10.384687986449187,-0.021162364520572876
7.304375533708021,10.383192526394913,-0.011584984875856325
7.404384887338278,10.382700569120601,-0.0013216939188213325
7.5043924051164685,10.383285265806162,0.009674130727370923
7.604386483428956,10.385019767631515,0.021449111439559215
7.704355023895421,10.387971197058498,0.03401818998099207
7.804282207443588,10.392161340023208,0.047158066927578186
7.904150521976378,10.397591353002415,0.06053703607264267
8.003942446851056,10.404262288344452,0.07382284401977772
8.103640461469036,10.412175198149246,0.08668323802424131
8.203230088680616,10.42131400764692,0.09883089711316113
8.3027081462399,10.431599080511553,0.11014525193651709
8.402074071554345,10.442936038437429,0.12054440823670598
8.501327302031413,10.455230503118834,0.12994647175612467
8.600467293879666,10.46838808250044,0.13826969878992584
8.699497501814363,10.482311460338734,0.14546436430374335
8.798430307979265,10.496896791582621,0.15155223104924698
8.897279303424167,10.512039347083805,0.15656474228290654
8.99605807919884,10.527634397693962,0.16053334126119156
9.094780284622042,10.543577152041797,0.16348844033901086
9.193461813714979,10.559760421732742,0.16542073833305637
9.292121464639951,10.576073917162175,0.16626955365594706
9.390778228464784,10.592407142729792,0.1659707918132795
9.489451096257287,10.608649602835275,0.1644603583106501
9.58815925294837,10.624687562246951,0.16166767689011857
9.686923655541333,10.640377672764117,0.15746292249636643
9.785766210681354,10.655560716791937,0.15168451903563343
9.884708834043108,10.670077325844332,0.14417058851518114
9.983773408663888,10.683767513521927,0.1347577954702774
10.08297950825444,10.696427571669224,0.12317967793454791
10.182342909117942,10.707781897003285,0.10900019491202491
10.281879034026622,10.71754819295011,0.09176751794180782
10.38160311162876,10.7254435042971,0.07102816282487834
